"station_id","year","month","avg_frequency","avg_rides","score","norm_score","latitude","longitude"
40760,2021,"March",93.5483870967742,986.032258064516,45.3588279098621,41.77565306383,41.993664,-87.659202
40760,2021,"April",93.3333333333333,1024.13333333333,45.9002635002497,42.2743173023634,41.993664,-87.659202
40760,2021,"May",91.0322580645161,1047.58064516129,45.8684401878006,42.2450079105322,41.993664,-87.659202
40760,2021,"June",93.3333333333333,1141.66666666667,47.5913743337886,43.8318368135553,41.993664,-87.659202
40760,2021,"July",91.9354838709677,1271.22580645161,49.0812093462898,45.2039805278567,41.993664,-87.659202
40760,2021,"August",92.6451612903226,1347.83870967742,50.1743537781542,46.2107707082594,41.993664,-87.659202
40760,2021,"September",92.4,1820.63333333333,55.4118453704687,51.0345203898001,41.993664,-87.659202
40760,2021,"October",91.9354838709677,1878.67741935484,55.9012642071092,51.4852770002448,41.993664,-87.659202
40760,2021,"November",92.4,1699.4,54.1542639637517,49.8762831299897,41.993664,-87.659202
40760,2021,"December",91.741935483871,1405.12903225806,50.7107978448405,46.7048377344747,41.993664,-87.659202
40760,2022,"January",91.9354838709677,1118.74193548387,47.0363019048104,43.3206129948012,41.993664,-87.659202
40760,2022,"February",92.8571428571429,1619.57142857143,53.3799917655441,49.1631754898724,41.993664,-87.659202
40760,2022,"March",93.5483870967742,1637.77419354839,53.7103208798744,49.4674098608434,41.993664,-87.659202
40760,2022,"April",92.6,1709.8,54.3031509216183,50.0134085845963,41.993664,-87.659202
40760,2022,"May",91.741935483871,1448.35483870968,51.2251957473283,47.1786001595928,41.993664,-87.659202
40760,2022,"June",93.3333333333333,1519.16666666667,52.3422188202544,48.2073826592549,41.993664,-87.659202
40760,2022,"July",91.0322580645161,1443.41935483871,51.0361367388866,47.0044760935797,41.993664,-87.659202
40760,2022,"August",93.5483870967742,1556.35483870968,52.8056711818308,48.6342240473813,41.993664,-87.659202
40760,2022,"September",92.4,2121.4,58.3075380552038,53.7014643685413,41.993664,-87.659202
